Epoch 9: Train Loss=0.995797, Train Acc=7.64%, Val Loss=1.025955, Val Acc=8.09%
Epoch 10: Train Loss=0.993167, Train Acc=7.89%, Val Loss=1.026366, Val Acc=7.72%
Epoch 11: Train Loss=0.996866, Train Acc=7.60%, Val Loss=1.027200, Val Acc=8.09%
Epoch 12: Train Loss=0.990258, Train Acc=8.33%, Val Loss=1.026718, Val Acc=7.17%
Epoch 13: Train Loss=0.992557, Train Acc=7.68%, Val Loss=1.028295, Val Acc=6.80%
Epoch 14: Train Loss=0.980329, Train Acc=7.83%, Val Loss=1.026116, Val Acc=6.62%
Epoch 15: Train Loss=0.972839, Train Acc=6.82%, Val Loss=1.031093, Val Acc=6.07%
Epoch 16: Train Loss=0.978594, Train Acc=7.98%, Val Loss=1.029221, Val Acc=6.07%
Epoch 17: Train Loss=0.966454, Train Acc=7.93%, Val Loss=1.036747, Val Acc=5.88%
Epoch 18: Train Loss=0.963056, Train Acc=7.66%, Val Loss=1.040654, Val Acc=7.35%
Epoch 19: Train Loss=0.947282, Train Acc=8.06%, Val Loss=1.057453, Val Acc=6.99%
Epoch 20: Train Loss=0.942918, Train Acc=7.85%, Val Loss=1.059616, Val Acc=6.25%
Epoch 21: Train Loss=0.939076, Train Acc=7.85%, Val Loss=1.057645, Val Acc=7.90%
Epoch 22: Train Loss=0.929479, Train Acc=8.21%, Val Loss=1.066597, Val Acc=7.54%
Epoch 23: Train Loss=0.921472, Train Acc=8.82%, Val Loss=1.069939, Val Acc=7.17%
Epoch 24: Train Loss=0.908441, Train Acc=7.70%, Val Loss=1.100602, Val Acc=10.11%
Epoch 25: Train Loss=0.903271, Train Acc=8.23%, Val Loss=1.102417, Val Acc=9.38%
Epoch 26: Train Loss=0.889208, Train Acc=8.59%, Val Loss=1.114261, Val Acc=9.38%
Epoch 27: Train Loss=0.892377, Train Acc=7.75%, Val Loss=1.118117, Val Acc=9.19%
Epoch 28: Train Loss=0.893219, Train Acc=8.27%, Val Loss=1.123934, Val Acc=9.38%
Epoch 29: Train Loss=0.885527, Train Acc=8.77%, Val Loss=1.127176, Val Acc=10.11%
Epoch 30: Train Loss=0.885421, Train Acc=9.22%, Val Loss=1.127036, Val Acc=11.03%
Epoch 31: Train Loss=0.868686, Train Acc=9.20%, Val Loss=1.137927, Val Acc=10.11%
Epoch 32: Train Loss=0.860271, Train Acc=9.01%, Val Loss=1.148284, Val Acc=9.56%
Epoch 33: Train Loss=0.867254, Train Acc=9.54%, Val Loss=1.150411, Val Acc=9.56%
Epoch 34: Train Loss=0.859222, Train Acc=8.73%, Val Loss=1.156625, Val Acc=9.19%
Epoch 35: Train Loss=0.861914, Train Acc=8.57%, Val Loss=1.151422, Val Acc=9.56%
Epoch 36: Train Loss=0.862059, Train Acc=8.65%, Val Loss=1.161614, Val Acc=9.38%
Epoch 37: Train Loss=0.851218, Train Acc=8.90%, Val Loss=1.166789, Val Acc=9.01%
Epoch 38: Train Loss=0.850955, Train Acc=8.44%, Val Loss=1.173312, Val Acc=9.01%
Epoch 39: Train Loss=0.853198, Train Acc=9.33%, Val Loss=1.175524, Val Acc=9.01%
Epoch 40: Train Loss=0.850857, Train Acc=9.34%, Val Loss=1.176333, Val Acc=9.01%
Epoch 41: Train Loss=0.847798, Train Acc=9.26%, Val Loss=1.177330, Val Acc=8.82%
Epoch 42: Train Loss=0.849999, Train Acc=8.86%, Val Loss=1.179587, Val Acc=8.64%
Epoch 43: Train Loss=0.845294, Train Acc=9.26%, Val Loss=1.179590, Val Acc=9.01%
Epoch 44: Train Loss=0.853385, Train Acc=9.96%, Val Loss=1.181796, Val Acc=9.01%
Epoch 45: Train Loss=0.842608, Train Acc=8.67%, Val Loss=1.182602, Val Acc=9.01%
Epoch 46: Train Loss=0.841221, Train Acc=9.77%, Val Loss=1.183518, Val Acc=8.82%
Epoch 47: Train Loss=0.847769, Train Acc=9.03%, Val Loss=1.184770, Val Acc=9.01%
Epoch 48: Train Loss=0.846206, Train Acc=9.11%, Val Loss=1.186339, Val Acc=8.82%
Epoch 49: Train Loss=0.838639, Train Acc=8.99%, Val Loss=1.187180, Val Acc=8.82%
Epoch 50: Train Loss=0.843124, Train Acc=9.28%, Val Loss=1.187712, Val Acc=8.82%
Epoch 51: Train Loss=0.837897, Train Acc=9.70%, Val Loss=1.188957, Val Acc=8.82%
Epoch 52: Train Loss=0.836139, Train Acc=8.97%, Val Loss=1.188880, Val Acc=8.64%
Epoch 53: Train Loss=0.847210, Train Acc=9.96%, Val Loss=1.190234, Val Acc=8.27%
Epoch 54: Train Loss=0.843888, Train Acc=9.35%, Val Loss=1.191463, Val Acc=8.09%
Epoch 55: Train Loss=0.837968, Train Acc=9.18%, Val Loss=1.191980, Val Acc=7.90%
Epoch 56: Train Loss=0.837758, Train Acc=9.79%, Val Loss=1.191757, Val Acc=8.09%
Epoch 57: Train Loss=0.838728, Train Acc=9.51%, Val Loss=1.192122, Val Acc=7.90%
Epoch 58: Train Loss=0.841465, Train Acc=8.80%, Val Loss=1.193021, Val Acc=7.90%
Epoch 59: Train Loss=0.838092, Train Acc=8.80%, Val Loss=1.193211, Val Acc=7.90%
Epoch 60: Train Loss=0.840538, Train Acc=8.84%, Val Loss=1.193770, Val Acc=7.90%
Epoch 1: Train Loss=1.012081, Train Acc=9.15%, Val Loss=1.180612, Val Acc=6.80%
Epoch 2: Train Loss=1.003251, Train Acc=8.46%, Val Loss=1.179988, Val Acc=6.43%
Epoch 3: Train Loss=1.006129, Train Acc=8.69%, Val Loss=1.179759, Val Acc=7.17%
Epoch 4: Train Loss=1.000028, Train Acc=8.59%, Val Loss=1.185863, Val Acc=6.62%
Epoch 5: Train Loss=1.006332, Train Acc=9.22%, Val Loss=1.185699, Val Acc=6.62%
Epoch 6: Train Loss=1.004130, Train Acc=8.92%, Val Loss=1.194509, Val Acc=7.83%
Epoch 7: Train Loss=1.001820, Train Acc=9.14%, Val Loss=1.187397, Val Acc=8.38%
Epoch 8: Train Loss=0.999992, Train Acc=8.40%, Val Loss=1.201870, Val Acc=8.56%
Epoch 9: Train Loss=1.002499, Train Acc=8.55%, Val Loss=1.192061, Val Acc=8.38%
Epoch 10: Train Loss=0.991727, Train Acc=8.84%, Val Loss=1.206476, Val Acc=8.19%
Epoch 11: Train Loss=0.985030, Train Acc=9.35%, Val Loss=1.214590, Val Acc=8.56%
Epoch 12: Train Loss=0.993535, Train Acc=9.20%, Val Loss=1.222349, Val Acc=9.66%
Epoch 13: Train Loss=0.985952, Train Acc=8.91%, Val Loss=1.227404, Val Acc=9.66%
Epoch 14: Train Loss=0.983251, Train Acc=9.53%, Val Loss=1.219728, Val Acc=8.93%
Epoch 15: Train Loss=0.979019, Train Acc=9.06%, Val Loss=1.236470, Val Acc=8.74%
Epoch 16: Train Loss=0.966351, Train Acc=9.68%, Val Loss=1.254383, Val Acc=6.80%
Epoch 17: Train Loss=0.963897, Train Acc=8.91%, Val Loss=1.271232, Val Acc=5.88%
Epoch 18: Train Loss=0.959631, Train Acc=9.33%, Val Loss=1.266571, Val Acc=6.80%
Epoch 19: Train Loss=0.953580, Train Acc=8.90%, Val Loss=1.291440, Val Acc=6.43%
Epoch 20: Train Loss=0.943982, Train Acc=8.65%, Val Loss=1.304318, Val Acc=6.25%
Epoch 21: Train Loss=0.943126, Train Acc=8.48%, Val Loss=1.284938, Val Acc=7.35%
Epoch 22: Train Loss=0.936679, Train Acc=9.41%, Val Loss=1.307508, Val Acc=6.99%
Epoch 23: Train Loss=0.929614, Train Acc=8.50%, Val Loss=1.308398, Val Acc=7.35%
Epoch 24: Train Loss=0.923481, Train Acc=9.22%, Val Loss=1.315321, Val Acc=7.35%
Epoch 25: Train Loss=0.918817, Train Acc=8.80%, Val Loss=1.350823, Val Acc=5.88%
Epoch 26: Train Loss=0.920468, Train Acc=9.47%, Val Loss=1.351077, Val Acc=6.07%
Epoch 27: Train Loss=0.917644, Train Acc=8.44%, Val Loss=1.356217, Val Acc=6.43%
Epoch 28: Train Loss=0.910918, Train Acc=8.73%, Val Loss=1.371589, Val Acc=7.35%
Epoch 29: Train Loss=0.900533, Train Acc=8.57%, Val Loss=1.378400, Val Acc=7.17%
Epoch 30: Train Loss=0.911934, Train Acc=8.74%, Val Loss=1.374970, Val Acc=6.80%
Epoch 31: Train Loss=0.905896, Train Acc=8.46%, Val Loss=1.388607, Val Acc=6.62%
Epoch 32: Train Loss=0.908869, Train Acc=9.13%, Val Loss=1.398530, Val Acc=6.99%
Epoch 33: Train Loss=0.904117, Train Acc=9.20%, Val Loss=1.387439, Val Acc=6.62%
Epoch 34: Train Loss=0.902329, Train Acc=8.21%, Val Loss=1.391474, Val Acc=6.43%
Epoch 35: Train Loss=0.896782, Train Acc=9.57%, Val Loss=1.394425, Val Acc=6.25%
Epoch 36: Train Loss=0.891919, Train Acc=9.18%, Val Loss=1.400940, Val Acc=5.88%
Epoch 37: Train Loss=0.895436, Train Acc=8.73%, Val Loss=1.399725, Val Acc=6.25%
Epoch 38: Train Loss=0.896666, Train Acc=9.68%, Val Loss=1.401162, Val Acc=6.43%
Epoch 39: Train Loss=0.890276, Train Acc=8.94%, Val Loss=1.404387, Val Acc=6.07%
Epoch 40: Train Loss=0.891081, Train Acc=9.30%, Val Loss=1.404827, Val Acc=6.07%
Epoch 41: Train Loss=0.892232, Train Acc=9.14%, Val Loss=1.406295, Val Acc=6.07%
Epoch 42: Train Loss=0.889148, Train Acc=9.24%, Val Loss=1.411838, Val Acc=6.25%
Epoch 1: Train Loss=1.005843, Train Acc=7.47%, Val Loss=1.045196, Val Acc=7.64%
Epoch 2: Train Loss=1.006621, Train Acc=7.53%, Val Loss=1.041823, Val Acc=8.19%
Epoch 3: Train Loss=0.994697, Train Acc=7.66%, Val Loss=1.041793, Val Acc=8.38%
Epoch 4: Train Loss=1.002806, Train Acc=7.87%, Val Loss=1.041698, Val Acc=7.83%
Epoch 5: Train Loss=0.998911, Train Acc=7.74%, Val Loss=1.043349, Val Acc=8.01%
Epoch 6: Train Loss=0.993763, Train Acc=7.55%, Val Loss=1.043615, Val Acc=7.83%
Epoch 7: Train Loss=0.997336, Train Acc=7.39%, Val Loss=1.041671, Val Acc=8.38%
Epoch 8: Train Loss=0.998267, Train Acc=7.13%, Val Loss=1.039911, Val Acc=8.74%
Epoch 9: Train Loss=0.991802, Train Acc=7.58%, Val Loss=1.041458, Val Acc=8.19%
Epoch 10: Train Loss=0.997026, Train Acc=7.96%, Val Loss=1.041302, Val Acc=8.56%
Epoch 11: Train Loss=0.992572, Train Acc=7.49%, Val Loss=1.035773, Val Acc=8.74%
Epoch 12: Train Loss=0.992255, Train Acc=7.56%, Val Loss=1.039507, Val Acc=9.30%
Epoch 13: Train Loss=0.991216, Train Acc=7.24%, Val Loss=1.039777, Val Acc=8.93%
Epoch 14: Train Loss=0.985919, Train Acc=7.30%, Val Loss=1.052268, Val Acc=9.11%
Epoch 15: Train Loss=0.986614, Train Acc=7.58%, Val Loss=1.045553, Val Acc=7.83%
Epoch 16: Train Loss=0.978679, Train Acc=7.14%, Val Loss=1.066811, Val Acc=8.38%
Epoch 17: Train Loss=0.976121, Train Acc=6.78%, Val Loss=1.061270, Val Acc=9.66%
Epoch 18: Train Loss=0.944743, Train Acc=7.93%, Val Loss=1.075288, Val Acc=7.46%
Epoch 19: Train Loss=0.938458, Train Acc=7.51%, Val Loss=1.094830, Val Acc=7.17%
Epoch 20: Train Loss=0.921342, Train Acc=8.02%, Val Loss=1.124956, Val Acc=6.91%
Epoch 21: Train Loss=0.908443, Train Acc=8.80%, Val Loss=1.117865, Val Acc=8.09%
Epoch 22: Train Loss=0.896098, Train Acc=7.94%, Val Loss=1.139405, Val Acc=8.74%
Epoch 23: Train Loss=0.872016, Train Acc=8.46%, Val Loss=1.157848, Val Acc=7.83%
Epoch 24: Train Loss=0.843048, Train Acc=8.19%, Val Loss=1.211610, Val Acc=8.19%
Epoch 25: Train Loss=0.825787, Train Acc=8.21%, Val Loss=1.272279, Val Acc=5.15%
Epoch 26: Train Loss=0.811825, Train Acc=8.17%, Val Loss=1.284506, Val Acc=6.43%
Epoch 27: Train Loss=0.799294, Train Acc=8.31%, Val Loss=1.310293, Val Acc=6.43%
Epoch 28: Train Loss=0.791123, Train Acc=9.68%, Val Loss=1.341592, Val Acc=6.62%
Epoch 29: Train Loss=0.771205, Train Acc=8.35%, Val Loss=1.390435, Val Acc=6.80%
Epoch 30: Train Loss=0.744170, Train Acc=8.86%, Val Loss=1.429103, Val Acc=4.96%
Epoch 31: Train Loss=0.754786, Train Acc=8.84%, Val Loss=1.422921, Val Acc=6.80%
Epoch 32: Train Loss=0.738327, Train Acc=9.18%, Val Loss=1.471344, Val Acc=6.07%
Epoch 33: Train Loss=0.729392, Train Acc=8.80%, Val Loss=1.488319, Val Acc=5.15%
Epoch 34: Train Loss=0.732740, Train Acc=8.74%, Val Loss=1.488523, Val Acc=4.96%
Epoch 35: Train Loss=0.722967, Train Acc=8.86%, Val Loss=1.529576, Val Acc=6.25%
Epoch 36: Train Loss=0.719101, Train Acc=9.67%, Val Loss=1.528570, Val Acc=6.07%
Epoch 37: Train Loss=0.708222, Train Acc=9.18%, Val Loss=1.573167, Val Acc=4.96%
Epoch 38: Train Loss=0.712351, Train Acc=9.11%, Val Loss=1.562695, Val Acc=6.43%
Epoch 39: Train Loss=0.711728, Train Acc=9.58%, Val Loss=1.560903, Val Acc=6.07%
Epoch 40: Train Loss=0.711831, Train Acc=9.30%, Val Loss=1.597096, Val Acc=5.33%
Epoch 41: Train Loss=0.707470, Train Acc=9.05%, Val Loss=1.592523, Val Acc=5.70%
Epoch 42: Train Loss=0.682501, Train Acc=10.14%, Val Loss=1.622234, Val Acc=4.78%
Epoch 43: Train Loss=0.688598, Train Acc=9.30%, Val Loss=1.614364, Val Acc=5.88%
Epoch 44: Train Loss=0.683417, Train Acc=9.38%, Val Loss=1.656021, Val Acc=5.51%
Epoch 45: Train Loss=0.683870, Train Acc=9.91%, Val Loss=1.653875, Val Acc=5.15%
Epoch 46: Train Loss=0.683329, Train Acc=9.18%, Val Loss=1.650251, Val Acc=5.51%
Epoch 47: Train Loss=0.685493, Train Acc=10.15%, Val Loss=1.669339, Val Acc=4.78%
